key,fare_amount
2015-01-27 13:08:24.0000002,8.888814365410047
2015-01-27 13:08:24.0000003,9.091065854373754
2011-10-08 11:53:44.0000002,4.838999070805396
2012-12-01 21:12:12.0000002,8.06268307386995
2012-12-01 21:12:12.0000003,15.269539118520054
2012-12-01 21:12:12.0000005,10.833044607397921
2011-10-06 12:10:20.0000001,5.529435141762729
2011-10-06 12:10:20.0000003,51.755053102205636
2011-10-06 12:10:20.0000002,12.196764755970348
2014-02-18 15:22:20.0000002,5.940049018548664
2014-02-18 15:22:20.0000003,8.884935583372942
2014-02-18 15:22:20.0000001,14.12315409769399
2010-03-29 20:20:32.0000002,4.982715113119721
2010-03-29 20:20:32.0000001,7.412811676892532
2011-10-06 03:59:12.0000002,9.309465100130607
2011-10-06 03:59:12.0000001,14.777544661914051
2012-07-15 16:45:04.0000006,5.209752974658058
2012-07-15 16:45:04.0000002,9.327741449944037
2012-07-15 16:45:04.0000003,5.1877090071365055
2012-07-15 16:45:04.0000004,4.838999070805396
2014-10-29 02:09:56.0000001,7.352908503742275
2014-06-14 13:39:00.00000010,8.06956707906169
2014-06-14 13:39:00.00000060,6.480692086334387
2014-06-14 13:39:00.00000087,7.929221350196704
2014-06-14 13:39:00.00000050,16.177252633957465
2014-06-14 13:39:00.0000003,6.07053631151803
2014-06-14 13:39:00.000000158,37.04029629390942
2014-06-14 13:39:00.00000015,27.845001937991633
2014-06-14 13:39:00.00000073,6.092943481517169
2014-06-14 13:39:00.00000077,13.986111243337374
2014-06-14 13:39:00.000000145,10.244349938746076
2014-06-14 13:39:00.00000079,6.147990370070146
2014-06-14 13:39:00.000000121,5.90113769647367
2014-06-14 13:39:00.00000021,10.093187963365608
2014-06-14 13:39:00.0000005,8.268635999373927
2014-06-14 13:39:00.000000165,7.083781975490657
2014-06-14 13:39:00.000000184,6.092943481517169
2014-06-14 13:39:00.00000059,5.6940521648008495
2014-06-14 13:39:00.00000070,7.086540416258348
2014-06-14 13:39:00.00000068,4.982715113119721
2014-06-14 13:39:00.000000133,19.29410155379278
2014-06-14 13:39:00.000000128,9.485057590816977
2014-06-14 13:39:00.000000136,17.186391001377743
2014-06-14 13:39:00.00000017,8.97751095839168
2014-06-14 13:39:00.000000111,4.838999070805396
2014-06-14 13:39:00.000000115,10.525569520269904
2014-06-14 13:39:00.000000168,5.390518955577185
2014-06-14 13:39:00.00000031,6.2849102578920295
2014-06-14 13:39:00.000000116,5.825466167394061
2014-06-14 13:39:00.00000051,4.982715113119721
2014-06-14 13:39:00.000000193,10.451859539425877
2014-06-14 13:39:00.000000132,11.242932477930394
2014-06-14 13:39:00.000000167,17.02405399127547
2014-06-14 13:39:00.00000044,5.940049018548664
2014-06-14 13:39:00.000000138,6.537720205082101
2014-06-14 13:39:00.00000066,14.15932853654252
2014-06-14 13:39:00.00000063,11.656924042883439
2014-06-14 13:39:00.000000154,9.09579769782506
2014-06-14 13:39:00.00000097,12.062638754653785
2014-06-14 13:39:00.00000067,12.181753265240014
2014-06-14 13:39:00.000000179,6.638941351840648
2014-06-14 13:39:00.00000092,9.522540709048744
2014-06-14 13:39:00.00000029,5.1634404723489835
2014-06-14 13:39:00.000000177,5.214394657132309
2014-06-14 13:39:00.000000192,7.049464389115968
2014-06-14 13:39:00.000000181,6.573900942070786
2014-06-14 13:39:00.000000120,9.69166748072726
2014-06-14 13:39:00.0000008,5.720493657636495
2014-06-14 13:39:00.000000103,4.838999070805396
2014-06-14 13:39:00.00000049,15.639384771759035
2014-06-14 13:39:00.000000108,6.2849102578920295
2014-06-14 13:39:00.00000072,4.838999070805396
2014-06-14 13:39:00.000000182,10.254351037207545
2014-06-14 13:39:00.00000061,6.657484728584782
2014-06-14 13:39:00.00000093,9.236058172398597
2014-06-14 13:39:00.000000170,10.25142921994023
2014-06-14 13:39:00.000000147,40.967833750165674
2014-06-14 13:39:00.000000140,4.928965466803201
2014-06-14 13:39:00.000000159,4.838999070805396
2014-06-14 13:39:00.00000012,5.195313238031312
2014-06-14 13:39:00.00000025,5.940049018548664
2014-06-14 13:39:00.000000156,5.916569179490879
2014-06-14 13:39:00.000000152,7.049464389115968
2014-06-14 13:39:00.000000129,9.230547471750837
2014-06-14 13:39:00.000000119,16.646265756656412
2014-06-14 13:39:00.000000118,6.374837791859644
2014-06-14 13:39:00.00000076,4.838999070805396
2014-06-14 13:39:00.000000135,6.720187379329632
2014-06-14 13:39:00.00000023,14.813348936769401
2014-06-14 13:39:00.00000082,9.371528441495832
2014-06-14 13:39:00.000000125,9.586564535172498
2014-06-14 13:39:00.00000075,8.159609986476134
2014-06-14 13:39:00.000000124,6.2849102578920295
2014-06-14 13:39:00.000000172,6.26123496956253
2014-06-14 13:39:00.00000024,12.734269054981732
2014-06-14 13:39:00.000000169,13.154931529657055
2014-06-14 13:39:00.00000052,10.332789644624889
2014-06-14 13:39:00.000000161,12.335209592885384
2014-06-14 13:39:00.00000038,6.716884605435219
2014-06-14 13:39:00.00000035,9.586564535172498
2014-06-14 13:39:00.00000053,9.958703327422883
2014-06-14 13:39:00.000000183,6.286832856617054
2014-06-14 13:39:00.000000131,51.6160745430551
2014-06-14 13:39:00.000000180,6.299757495634135
2014-06-14 13:39:00.000000130,10.798167354616623
2014-06-14 13:39:00.00000032,4.838999070805396
2014-06-14 13:39:00.000000148,10.52095748716626
2014-06-14 13:39:00.0000007,9.234383473473756
2014-06-14 13:39:00.00000095,10.52095748716626
2014-06-14 13:39:00.000000144,28.4850001000728
2014-06-14 13:39:00.000000141,29.64705059189578
2014-06-14 13:39:00.000000162,17.34484539664221
2014-06-14 13:39:00.00000018,9.94747115649963
2014-06-14 13:39:00.00000054,8.981285141770405
2014-06-14 13:39:00.00000040,6.135080682643406
2014-06-14 13:39:00.00000096,7.599294982884358
2014-06-14 13:39:00.00000055,22.99965582811715
2014-06-14 13:39:00.000000109,10.254351037207545
2014-06-14 13:39:00.000000151,6.737283159376293
2014-06-14 13:39:00.00000016,9.594457779900228
2014-06-14 13:39:00.00000062,9.594457779900228
2014-06-14 13:39:00.000000191,10.724065219130548
2014-06-14 13:39:00.00000034,8.268635999373927
2014-06-14 13:39:00.000000160,5.718725121353167
2014-06-14 13:39:00.00000013,6.62814203791942
2014-06-14 13:39:00.000000188,4.838999070805396
2014-06-14 13:39:00.00000086,7.1878905029216575
2014-06-14 13:39:00.000000185,10.663392848355665
2014-06-14 13:39:00.00000074,7.420279986830649
2014-06-14 13:39:00.00000022,16.111192657819846
2014-06-14 13:39:00.00000036,5.5868001420549875
2014-06-14 13:39:00.000000126,4.9177198342235915
2014-06-14 13:39:00.000000190,6.950183723720183
2014-06-14 13:39:00.00000042,6.442571543867638
2014-06-14 13:39:00.000000178,6.67558147095934
2014-06-14 13:39:00.000000163,4.838999070805396
2014-06-14 13:39:00.00000020,11.008808728444059
2014-06-14 13:39:00.00000098,5.563641074316839
2014-06-14 13:39:00.000000114,19.6572960843431
2014-06-14 13:39:00.00000045,7.9665704038957985
2014-06-14 13:39:00.00000094,4.838999070805396
2014-06-14 13:39:00.000000146,8.635650509394498
2014-06-14 13:39:00.00000033,8.14606359000457
2014-06-14 13:39:00.000000143,5.210893512555876
2014-06-14 13:39:00.000000107,6.092943481517169
2014-06-14 13:39:00.00000048,8.893957767738582
2014-06-14 13:39:00.00000043,9.699380211318381
2014-06-14 13:39:00.000000123,8.888814365410047
2014-06-14 13:39:00.000000134,8.265505308612383
2014-06-14 13:39:00.000000142,5.625471898722279
2014-06-14 13:39:00.000000122,10.249404129867637
2014-06-14 13:39:00.000000176,8.694264126820098
2011-12-12 09:42:12.0000004,6.256092525222096
2011-12-12 09:42:12.0000002,4.9948079577321
2011-12-12 09:42:12.0000001,12.38073493464988
2011-12-12 09:42:12.0000003,8.02907458955023
2011-12-12 09:42:12.0000005,8.064519826392099
2013-06-27 00:20:40.0000001,21.751372710124834
2013-06-27 00:20:40.0000003,11.24019412900509
2009-02-20 13:34:16.0000001,9.303060565735215
2009-02-20 13:34:16.0000002,13.488662863861485
2009-02-20 13:34:16.0000003,6.737283159376293
2010-08-22 21:14:08.0000001,29.061737442978732
2010-08-22 21:14:08.0000005,17.749698935948533
2010-08-22 21:14:08.0000003,4.862803367597287
2010-08-22 21:14:08.0000002,9.769792679423135
2012-08-06 08:58:08.0000002,5.209752974658058
2012-08-06 08:58:08.0000001,16.664484093189454
2013-11-04 08:34:12.0000003,5.602823935725568
2013-11-04 08:34:12.0000001,9.41041617051249
2013-11-04 08:34:12.0000002,9.124759115763602
2011-06-24 20:34:48.0000002,9.222065524339232
2011-06-24 20:34:48.0000001,24.650893670442674
2011-03-28 20:38:36.0000003,7.1569890587277465
2011-03-28 20:38:36.0000004,5.289777435371774
2011-03-28 20:38:36.0000002,9.594457779900228
2011-08-14 20:36:28.0000004,6.911182226913524
2011-08-14 20:36:28.0000001,8.06956707906169
2011-08-14 20:36:28.0000003,24.72227317711775
2011-08-14 20:36:28.0000002,8.320379456627688
2015-02-21 15:52:44.0000004,16.810016859212972
2015-02-21 15:52:44.0000003,8.264479666499199
2015-02-21 15:52:44.0000002,15.218632109252056
2015-02-21 15:52:44.0000001,8.443378878397336
2013-01-29 11:29:52.0000001,9.230547471750837
2014-09-12 19:03:48.0000001,8.566129472214607
2013-11-09 18:52:40.0000004,7.605623387152766
2013-11-09 18:52:40.0000002,11.060063581459248
2013-04-25 16:10:04.0000001,51.59960798351789
2013-04-25 16:10:04.0000002,6.6596567130680375
2013-09-07 14:37:52.0000001,8.14606359000457
2013-09-07 14:37:52.0000002,8.1558276136001
2013-09-07 14:37:52.0000003,5.515136555877786
2011-05-21 13:16:20.0000004,6.259384979719024
2011-05-21 13:16:20.0000001,6.447140581521641
2011-05-21 13:16:20.0000003,9.752661140644102
2011-11-25 16:36:24.0000002,6.688402714061743
2011-11-25 16:36:24.0000001,12.130459091361804
2015-01-31 20:54:04.0000001,5.5433092943490365
2010-11-01 23:31:28.0000002,8.390168648789768
2010-11-01 23:31:28.0000001,10.522993333623868
2010-11-01 23:31:28.0000003,11.087365461485614
2011-03-24 15:57:04.0000003,5.209752974658058
2011-03-24 15:57:04.0000001,7.774925740031461
2010-05-10 10:37:04.0000005,6.292142905335661
2010-05-10 10:37:04.0000002,5.386455643570485
2010-05-10 10:37:04.0000003,9.09579769782506
2010-05-10 10:37:04.0000006,10.093187963365608
2012-06-09 16:53:44.0000002,7.8573959987273545
2012-08-22 22:39:20.0000003,18.94692364254537
2012-08-22 22:39:20.0000001,6.14001497119181
2012-12-23 02:29:16.0000001,14.496152812834005
2012-06-30 15:55:12.0000004,12.5750240772237
2012-06-30 15:55:12.0000002,7.469961902881668
2012-06-30 15:55:12.0000003,12.584954853631254
2012-06-30 15:55:12.0000001,6.870606301906915
2011-10-02 23:36:00.00000056,14.999451070631537
2011-10-02 23:36:00.00000086,16.275460720669496
2011-10-02 23:36:00.00000081,15.601202449742564
2011-10-02 23:36:00.0000009,4.838999070805396
2011-10-02 23:36:00.00000041,13.488662863861485
2011-10-02 23:36:00.00000091,4.838999070805396
2011-10-02 23:36:00.0000008,14.072478403447464
2011-10-02 23:36:00.00000015,29.69277349410037
2011-10-02 23:36:00.00000014,11.620676210408478
2011-10-02 23:36:00.00000047,7.624733065950534
2011-10-02 23:36:00.00000076,7.653365757704092
2011-10-02 23:36:00.00000011,9.09579769782506
2011-10-02 23:36:00.00000075,6.2849102578920295
2011-10-02 23:36:00.00000035,7.420279986830649
2011-10-02 23:36:00.00000099,6.15496734379874
2011-10-02 23:36:00.00000062,10.32960135279976
2011-10-02 23:36:00.00000085,9.21726386687413
2011-10-02 23:36:00.00000043,27.583189207272493
2011-10-02 23:36:00.00000071,11.985461916644748
2011-10-02 23:36:00.00000023,7.201927248409353
2011-10-02 23:36:00.00000092,5.940049018548664
2011-10-02 23:36:00.00000037,10.717182568310998
2011-10-02 23:36:00.00000083,9.964616079220411
2011-10-02 23:36:00.00000054,13.240328993068196
2011-10-02 23:36:00.00000073,11.893208917317388
2011-10-02 23:36:00.0000005,8.119112408876761
2011-10-02 23:36:00.00000095,5.940049018548664
2011-10-02 23:36:00.00000088,7.363273691626411
2011-10-02 23:36:00.00000030,9.806790289180968
2011-10-02 23:36:00.0000007,15.325162358351461
2011-10-02 23:36:00.00000013,11.459604445448536
2011-10-02 23:36:00.00000065,29.007930811530073
2011-10-02 23:36:00.00000089,52.234469992233564
2011-10-02 23:36:00.00000096,9.313075824327571
2011-10-02 23:36:00.00000039,9.964616079220411
